Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Sexo,Rango de edad,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,Adultos (18 y más),2,0,6,4,0,0,0,0,1,0,0,0
2017,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Mujer,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,1
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Mujer,No especificado,0,0,1,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Mujer,No especificado,5,2,5,0,0,0,0,0,0,0,0,1
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Mujer,No especificado,72,70,97,81,0,0,0,11,0,0,0,9
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Mujer,No especificado,6,0,5,4,4,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Mujer,No especificado,6,0,5,10,12,0,0,0,0,0,0,2
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Mujer,No especificado,4,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,Mujer,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Mujer,No especificado,0,0,18,20,54,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,Menores de edad (0-17),0,0,1,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,Menores de edad (0-17),1,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,Menores de edad (0-17),1,1,1,2,1,1,2,0,1,0,1,0
2017,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,Menores de edad (0-17),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,Menores de edad (0-17),39,25,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,Adultos (18 y más),1,0,0,0,0,0,0,0,1,0,1,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Hombre,Adultos (18 y más),3,3,0,2,1,0,1,2,1,0,0,1
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,Adultos (18 y más),3,3,2,2,1,1,1,3,0,0,0,1
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,Adultos (18 y más),5,2,5,4,0,0,0,1,0,0,1,1
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Hombre,Adultos (18 y más),8,5,1,4,5,1,0,0,1,0,3,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,Adultos (18 y más),0,21,0,0,27,26,10,11,7,6,5,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,Adultos (18 y más),0,101,0,0,116,87,44,0,22,17,20,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,Adultos (18 y más),0,41,24,0,0,8,3,5,3,3,7,5
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,Adultos (18 y más),0,20,0,0,0,20,0,0,0,0,6,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,1,0
2017,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,Adultos (18 y más),2,3,2,2,3,1,1,1,1,0,1,0
2017,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,Adultos (18 y más),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Hombre,No especificado,0,0,0,0,2,4,6,1,4,3,0,6
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Hombre,No especificado,20,0,21,25,0,0,0,0,0,0,0,7
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Hombre,No especificado,122,0,104,112,0,0,0,24,0,0,0,21
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Hombre,No especificado,30,0,0,26,18,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Hombre,No especificado,34,7,35,48,42,0,12,5,0,0,0,24
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Hombre,No especificado,4,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,El patrimonio,Extorsión,Extorsión,Extorsión,Hombre,No especificado,0,0,0,1,0,0,0,1,0,0,0,1
2017,31,Yucatán,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Trata de personas,Trata de personas,Trata de personas,Hombre,No especificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Hombre,No especificado,128,118,111,121,109,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Aborto,Aborto,Aborto,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,No identificado,No identificado,0,0,0,0,0,0,0,0,7,21,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Secuestro exprés,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Rapto,Rapto,Rapto,No identificado,No identificado,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,Yucatán,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,No identificado,No identificado,0,16,4,2,0,1,5,0,1,0,0,0
